"Date","Price","Open","High","Low","Vol.","Change %"
"2020-01-17","138.02","137.58","138.14","137.36","9.69M","-0.85%"
"2020-01-16","139.21","139.26","139.53","138.74","6.80M","-0.32%"
"2020-01-15","139.65","139.52","139.76","139.02","6.29M","0.66%"
"2020-01-14","138.73","138.18","138.82","138.13","13.92M","0.51%"
"2020-01-13","138.02","137.88","138.09","137.39","5.97M","-0.30%"
"2020-01-10","138.44","137.67","138.47","137.63","8.78M","0.89%"
"2020-01-09","137.22","136.00","137.44","135.91","7.41M","0.35%"
"2020-01-08","136.74","137.93","138.31","136.32","10.63M","-0.66%"
"2020-01-07","137.65","138.22","138.47","137.64","8.46M","-0.49%"
"2020-01-06","138.33","139.69","139.71","138.15","11.37M","-0.57%"
"2020-01-03","139.12","138.27","139.16","137.88","12.37M","1.54%"
"2020-01-02","137.01","136.79","137.53","136.66","11.03M","1.13%"
"2019-12-31","135.48","136.21","136.46","135.38","10.71M","-0.98%"
"2019-12-30","136.82","135.89","136.90","135.66","7.98M","-0.36%"
"2019-12-27","137.32","137.44","137.63","137.29","7.30M","0.11%"
"2019-12-26","137.17","136.91","137.22","136.51","5.29M","0.24%"
"2019-12-24","136.84","135.92","137.06","135.89","4.67M","0.29%"
"2019-12-23","136.45","136.81","136.97","136.00","5.18M","-0.15%"
"2019-12-20","136.65","136.13","136.69","135.93","5.46M","0.13%"
"2019-12-19","136.47","136.00","136.86","135.76","6.59M","0.00%"
"2019-12-18","136.47","137.30","137.45","136.28","6.24M","-0.82%"
"2019-12-17","137.60","138.21","138.34","137.21","6.18M","-0.14%"
"2019-12-16","137.79","138.40","138.46","137.43","9.16M","-0.90%"
"2019-12-13","139.04","138.12","139.61","137.23","11.34M","1.16%"
"2019-12-12","137.45","139.19","139.28","136.61","14.87M","-1.65%"
"2019-12-11","139.75","139.30","140.14","139.23","6.26M","0.79%"
"2019-12-10","138.66","139.18","139.35","138.41","4.95M","0.01%"
"2019-12-09","138.65","138.99","139.11","138.57","4.16M","0.22%"
"2019-12-06","138.35","138.03","139.12","137.86","7.93M","-0.55%"
"2019-12-05","139.12","138.66","139.44","138.60","7.27M","-0.49%"
"2019-12-04","139.80","140.34","140.50","139.21","8.59M","-1.00%"
"2019-12-03","141.21","140.04","141.77","139.93","13.32M","2.10%"
"2019-12-02","138.31","138.14","138.67","137.95","17.71M","-1.50%"
"2019-11-29","140.42","140.62","140.68","139.78","6.25M","-0.21%"
"2019-11-27","140.72","140.60","140.91","140.42","4.10M","-0.29%"
"2019-11-26","141.13","141.00","141.31","140.94","4.28M","0.58%"
"2019-11-25","140.31","140.30","140.53","140.18","4.16M","0.29%"
"2019-11-22","139.90","140.10","140.28","139.68","4.67M","0.13%"
"2019-11-21","139.72","139.64","140.08","139.12","5.98M","-0.63%"
"2019-11-20","140.60","139.91","140.60","139.77","7.91M","1.03%"
"2019-11-19","139.16","138.37","139.24","138.37","7.89M","0.83%"
"2019-11-18","138.01","138.21","138.61","137.93","5.94M","0.18%"
"2019-11-15","137.76","137.48","138.16","137.43","4.66M","-0.11%"
"2019-11-14","137.91","137.80","138.44","137.67","10.27M","1.03%"
"2019-11-13","136.50","136.81","136.96","136.16","6.75M","0.65%"
"2019-11-12","135.62","135.28","135.95","134.79","5.77M","0.46%"
"2019-11-11","135.00","135.38","135.39","134.64","4.58M","0.07%"
"2019-11-08","134.91","135.15","135.95","134.78","10.23M","-0.42%"
"2019-11-07","135.48","136.35","136.36","134.45","19.21M","-1.81%"
"2019-11-06","137.98","138.02","138.41","137.34","9.35M","0.61%"
"2019-11-05","137.15","137.22","137.44","136.73","13.50M","-1.12%"
"2019-11-04","138.71","138.97","139.14","138.53","11.13M","-1.32%"
"2019-11-01","140.56","140.73","141.27","139.79","11.43M","-0.48%"
"2019-10-31","141.24","140.48","141.68","140.43","15.84M","1.35%"
"2019-10-30","139.36","137.77","139.45","137.77","10.91M","1.46%"
"2019-10-29","137.35","137.62","137.74","137.17","5.30M","0.07%"
"2019-10-28","137.26","137.58","137.58","136.99","11.40M","-0.91%"
"2019-10-25","138.52","139.53","139.55","138.31","5.67M","-0.49%"
"2019-10-24","139.20","139.68","140.24","139.03","6.83M","-0.20%"
"2019-10-23","139.48","140.03","140.31","139.36","6.00M","0.10%"
"2019-10-22","139.34","139.38","139.53","138.63","6.69M","0.58%"
"2019-10-21","138.53","138.57","138.99","138.22","8.19M","-0.75%"
"2019-10-18","139.58","139.81","140.23","139.45","6.46M","0.00%"
"2019-10-17","139.58","139.52","140.38","139.30","6.56M","-0.24%"
"2019-10-16","139.92","139.64","140.06","139.35","8.65M","0.12%"
"2019-10-15","139.75","140.67","140.94","139.55","12.66M","-1.21%"
"2019-10-14","141.46","141.48","141.50","141.08","5.94M","0.73%"
"2019-10-11","140.44","140.98","141.10","139.71","28.51M","-1.24%"
"2019-10-10","142.20","143.12","143.18","141.73","15.06M","-1.49%"
"2019-10-09","144.35","144.60","144.61","143.80","8.93M","-0.56%"
"2019-10-08","145.17","145.82","145.93","144.62","14.54M","0.27%"
"2019-10-07","144.78","145.16","145.53","144.71","11.75M","-0.83%"
"2019-10-04","145.99","145.35","146.03","145.20","11.94M","0.74%"
"2019-10-03","144.92","143.98","145.67","143.92","13.53M","0.91%"
"2019-10-02","143.61","143.46","144.27","143.24","12.90M","0.24%"
"2019-10-01","143.26","141.26","143.91","141.14","16.87M","0.13%"
"2019-09-30","143.08","141.88","143.09","141.84","8.41M","0.25%"
"2019-09-27","142.73","142.32","142.97","142.14","10.39M","0.25%"
"2019-09-26","142.38","142.27","142.99","141.90","10.78M","0.64%"
"2019-09-25","141.47","143.26","143.55","141.14","14.52M","-1.46%"
"2019-09-24","143.57","142.42","143.84","142.41","12.95M","1.21%"
"2019-09-23","141.86","142.24","143.16","141.70","15.40M","-0.02%"
"2019-09-20","141.89","140.77","141.98","140.44","13.38M","1.32%"
"2019-09-19","140.04","140.76","140.99","139.97","13.43M","0.30%"
"2019-09-18","139.62","139.93","140.66","139.53","11.11M","0.42%"
"2019-09-17","139.03","138.36","139.60","138.02","9.29M","0.54%"
"2019-09-16","138.28","137.88","138.57","137.25","10.97M","1.27%"
"2019-09-13","136.54","138.28","138.71","136.54","18.92M","-2.14%"
"2019-09-12","139.52","141.50","141.80","139.06","19.16M","-0.66%"
"2019-09-11","140.44","140.40","141.15","140.39","10.94M","-0.18%"
"2019-09-10","140.69","142.84","143.29","140.66","13.85M","-1.75%"
"2019-09-09","143.20","143.83","144.00","143.19","15.86M","-1.78%"
"2019-09-06","145.79","145.26","146.03","145.08","9.47M","0.71%"
"2019-09-05","144.76","145.66","145.80","143.89","19.39M","-1.81%"
"2019-09-04","147.43","146.53","147.62","146.48","7.96M","0.15%"
"2019-09-03","147.21","147.09","148.67","146.57","15.66M","-0.05%"
"2019-08-30","147.28","146.61","147.48","146.36","13.55M","0.03%"
"2019-08-29","147.24","147.25","147.34","146.13","8.88M","-0.38%"
"2019-08-28","147.80","148.78","148.90","147.66","10.10M","0.13%"
"2019-08-27","147.61","146.63","147.72","146.48","11.33M","1.54%"
"2019-08-26","145.37","145.87","146.29","145.29","12.17M","-0.40%"
"2019-08-23","145.96","143.52","146.27","143.43","16.19M","1.64%"
"2019-08-22","143.60","144.00","144.70","143.48","13.88M","-0.66%"
"2019-08-21","144.56","144.72","145.79","144.28","9.37M","-0.67%"
"2019-08-20","145.53","145.28","145.62","144.84","7.45M","1.03%"
"2019-08-19","144.04","143.57","144.66","143.51","13.62M","-1.43%"
"2019-08-16","146.13","146.06","146.51","144.84","17.65M","-0.80%"
"2019-08-15","147.31","145.95","148.60","145.58","23.73M","1.11%"
"2019-08-14","145.69","145.16","145.73","144.71","15.07M","2.25%"
"2019-08-13","142.48","143.81","143.91","141.95","16.10M","-0.34%"
"2019-08-12","142.97","141.72","143.43","141.51","14.09M","2.08%"
"2019-08-09","140.05","140.67","141.55","139.87","10.63M","-0.20%"
"2019-08-08","140.33","139.14","140.43","137.98","14.75M","0.21%"
"2019-08-07","140.03","142.40","143.06","139.78","32.58M","0.04%"
"2019-08-06","139.98","138.20","139.98","138.09","12.75M","0.80%"
"2019-08-05","138.87","138.14","138.89","137.66","18.54M","1.73%"
"2019-08-02","136.51","135.66","136.51","135.40","15.14M","0.92%"
"2019-08-01","135.26","133.39","135.39","133.26","26.67M","1.78%"
"2019-07-31","132.89","131.70","133.33","131.66","15.80M","0.80%"
"2019-07-30","131.83","132.00","132.10","131.43","5.68M","0.24%"
"2019-07-29","131.51","131.82","131.95","131.40","6.23M","0.03%"
"2019-07-26","131.47","131.70","131.78","131.25","6.19M","0.24%"
"2019-07-25","131.16","131.25","131.41","130.51","8.89M","-0.48%"
"2019-07-24","131.79","131.60","131.90","131.47","6.39M","0.43%"
"2019-07-23","131.22","131.60","131.74","130.97","8.11M","-0.55%"
"2019-07-22","131.94","132.47","132.49","131.74","5.20M","0.19%"
"2019-07-19","131.69","131.59","131.93","131.50","5.80M","-0.23%"
"2019-07-18","132.00","131.47","132.32","131.24","5.73M","0.01%"
"2019-07-17","131.99","131.06","132.02","131.05","9.66M","1.08%"
"2019-07-16","130.58","130.17","130.60","129.96","6.17M","-0.30%"
"2019-07-15","130.97","130.45","131.05","130.45","6.06M","0.58%"
"2019-07-12","130.22","129.92","130.45","129.68","6.99M","0.12%"
"2019-07-11","130.07","131.31","131.41","129.76","14.13M","-1.34%"
"2019-07-10","131.83","132.35","132.44","131.51","9.47M","-0.55%"
"2019-07-09","132.56","132.68","132.71","132.16","6.22M","-0.04%"
"2019-07-08","132.61","133.05","133.22","132.61","6.49M","0.14%"
"2019-07-05","132.43","132.54","132.55","131.67","12.18M","-1.33%"
"2019-07-03","134.21","133.52","134.29","133.51","5.38M","0.71%"
"2019-07-02","133.26","132.57","133.39","132.46","10.50M","0.77%"
"2019-07-01","132.24","132.57","132.75","131.59","14.14M","-0.43%"
"2019-06-28","132.81","132.58","133.08","132.45","8.15M","-0.07%"
"2019-06-27","132.90","132.31","133.09","131.99","9.72M","0.70%"
"2019-06-26","131.97","132.68","132.70","131.88","12.77M","-0.64%"
"2019-06-25","132.82","132.79","133.09","132.72","9.60M","0.31%"
"2019-06-24","132.41","132.16","132.53","132.08","6.38M","0.75%"
"2019-06-21","131.43","132.51","132.53","131.38","14.50M","-1.10%"
"2019-06-20","132.89","132.91","133.50","132.59","10.72M","0.26%"
"2019-06-19","132.54","131.86","132.72","131.58","11.96M","0.14%"
"2019-06-18","132.35","132.74","132.86","131.94","10.32M","0.50%"
"2019-06-17","131.69","131.39","131.76","131.13","6.05M","0.17%"
"2019-06-14","131.46","131.10","131.71","131.09","5.84M","0.25%"
"2019-06-13","131.13","130.80","131.25","130.79","5.56M","0.34%"
"2019-06-12","130.68","130.39","130.75","130.30","5.28M","0.08%"
"2019-06-11","130.58","130.42","130.76","130.32","5.12M","0.06%"
"2019-06-10","130.50","130.68","130.70","130.32","8.29M","-0.94%"
"2019-06-07","131.74","131.79","132.07","131.44","11.38M","0.87%"
"2019-06-06","130.61","130.97","131.59","130.32","9.62M","0.32%"
"2019-06-05","130.19","130.52","130.95","130.12","8.82M","-0.57%"
"2019-06-04","130.93","131.39","131.76","130.55","14.25M","-1.14%"
"2019-06-03","132.44","131.91","132.58","131.55","17.82M","0.46%"
"2019-05-31","131.83","130.90","131.90","130.81","18.93M","1.25%"
"2019-05-30","130.20","129.33","130.23","128.89","13.02M","0.86%"
"2019-05-29","129.09","129.67","129.90","129.00","13.26M","0.23%"
"2019-05-28","128.79","128.27","128.90","128.09","8.10M","0.79%"
"2019-05-24","127.78","127.56","127.78","127.39","4.98M","0.09%"
"2019-05-23","127.67","126.89","128.09","126.88","9.74M","1.12%"
"2019-05-22","126.25","125.77","126.33","125.72","5.68M","0.57%"
"2019-05-21","125.53","125.60","125.72","125.30","4.02M","-0.16%"
"2019-05-20","125.73","126.12","126.38","125.65","6.04M","-0.21%"
"2019-05-17","125.99","126.28","126.30","125.69","4.75M","0.22%"
"2019-05-16","125.71","125.81","125.83","125.53","7.67M","-0.33%"
"2019-05-15","126.13","126.21","126.27","125.77","9.57M","0.61%"
"2019-05-14","125.36","125.51","125.65","125.20","5.69M","-0.29%"
"2019-05-13","125.73","125.40","125.93","125.25","10.50M","0.79%"
"2019-05-10","124.75","124.89","125.45","124.59","6.04M","-0.14%"
"2019-05-09","124.92","125.11","125.30","124.31","9.41M","0.41%"
"2019-05-08","124.41","125.15","125.30","124.30","6.91M","-0.43%"
"2019-05-07","124.95","124.53","125.14","124.39","8.98M","0.77%"
"2019-05-06","124.00","124.31","124.38","123.92","4.48M","0.27%"
"2019-05-03","123.66","123.66","123.88","123.37","6.19M","0.28%"
"2019-05-02","123.31","123.68","123.81","123.04","6.61M","-0.48%"
"2019-05-01","123.90","123.69","124.45","123.60","14.37M","0.20%"
"2019-04-30","123.65","122.95","123.74","122.93","7.96M","0.51%"
"2019-04-29","123.02","123.23","123.35","122.85","10.25M","-0.64%"
"2019-04-26","123.81","123.98","124.02","123.64","5.95M","0.34%"
"2019-04-25","123.39","123.49","123.62","123.10","5.38M","-0.15%"
"2019-04-24","123.57","123.11","123.59","123.09","7.30M","0.82%"
"2019-04-23","122.57","122.61","122.70","122.39","6.24M","0.21%"
"2019-04-22","122.31","122.47","122.57","122.23","6.24M","-0.48%"
"2019-04-18","122.90","122.81","123.10","122.78","27.59M","0.52%"
"2019-04-17","122.26","122.13","122.57","122.11","6.12M","0.04%"
"2019-04-16","122.21","122.51","122.63","122.14","8.93M","-0.63%"
"2019-04-15","122.98","122.78","122.99","122.72","3.07M","0.25%"
"2019-04-12","122.67","122.89","123.06","122.63","7.01M","-0.71%"
"2019-04-11","123.55","123.93","124.02","123.41","8.68M","-0.59%"
"2019-04-10","124.28","124.27","124.52","124.10","7.52M","0.24%"
"2019-04-09","123.98","124.22","124.33","123.77","7.02M","0.32%"
"2019-04-08","123.59","123.83","123.95","123.52","4.45M","-0.35%"
"2019-04-05","124.03","123.62","124.17","123.58","6.32M","0.13%"
"2019-04-04","123.87","123.60","123.89","123.44","7.50M","0.28%"
"2019-04-03","123.52","123.61","123.87","123.37","10.41M","-0.87%"
"2019-04-02","124.60","124.48","124.74","124.25","9.73M","0.18%"
"2019-04-01","124.37","125.29","125.36","124.19","16.50M","-1.64%"
"2019-03-29","126.44","125.68","126.47","125.64","10.84M","-0.09%"
"2019-03-28","126.56","126.25","126.69","126.01","9.14M","0.35%"
"2019-03-27","126.12","125.42","126.34","125.31","14.21M","0.92%"
"2019-03-26","124.97","124.70","125.29","124.62","7.50M","-0.07%"
"2019-03-25","125.06","124.81","125.94","124.51","9.74M","0.16%"
"2019-03-22","124.86","124.21","125.28","124.06","13.08M","1.55%"
"2019-03-21","122.95","122.96","123.09","122.74","7.18M","0.22%"
"2019-03-20","122.68","121.74","122.85","121.73","10.12M","1.05%"
"2019-03-19","121.41","121.09","121.61","120.89","5.22M","-0.22%"
"2019-03-18","121.68","121.57","121.87","121.52","3.89M","-0.06%"
"2019-03-15","121.75","121.74","121.95","121.40","4.30M","0.66%"
"2019-03-14","120.95","121.69","121.76","120.92","8.19M","-0.72%"
"2019-03-13","121.83","121.66","121.96","121.62","4.39M","-0.19%"
"2019-03-12","122.06","121.30","122.23","121.25","6.42M","0.70%"
"2019-03-11","121.21","121.40","121.42","120.98","5.16M","-0.30%"
"2019-03-08","121.57","121.12","121.69","120.84","7.52M","0.42%"
"2019-03-07","121.06","120.64","121.26","120.61","8.19M","0.65%"
"2019-03-06","120.28","119.92","120.52","119.89","7.77M","0.37%"
"2019-03-05","119.84","119.28","119.87","119.27","5.60M","0.21%"
"2019-03-04","119.59","119.29","119.77","119.06","9.81M","0.78%"
"2019-03-01","118.66","119.33","119.53","118.64","13.54M","-1.13%"
"2019-02-28","120.02","120.56","120.62","119.71","9.53M","-0.34%"
"2019-02-27","120.43","121.12","121.13","120.28","7.74M","-1.13%"
"2019-02-26","121.81","121.73","121.82","121.36","6.03M","0.50%"
"2019-02-25","121.21","121.17","121.30","120.92","6.29M","-0.30%"
"2019-02-22","121.57","121.47","121.94","121.42","6.37M","0.60%"
"2019-02-21","120.85","121.07","121.16","120.70","7.38M","-0.89%"
"2019-02-20","121.94","121.95","122.08","121.59","4.46M","-0.29%"
"2019-02-19","122.29","122.42","122.54","121.95","5.87M","0.25%"
"2019-02-15","121.98","121.56","122.02","121.54","5.53M","0.16%"
"2019-02-14","121.79","122.14","122.20","121.58","5.87M","0.57%"
"2019-02-13","121.10","121.15","121.39","120.91","4.76M","-0.38%"
"2019-02-12","121.56","121.66","121.75","121.20","7.94M","-0.25%"
"2019-02-11","121.87","121.86","122.18","121.75","4.35M","-0.39%"
"2019-02-08","122.35","122.26","122.47","122.07","5.89M","0.43%"
"2019-02-07","121.83","121.46","121.91","121.23","8.78M","0.66%"
"2019-02-06","121.03","121.36","121.41","120.73","5.18M","0.05%"
"2019-02-05","120.97","120.73","121.23","120.66","6.98M","0.46%"
"2019-02-04","120.42","120.44","120.55","120.02","8.97M","-0.45%"
"2019-02-01","120.96","121.48","121.57","120.84","12.02M","-0.83%"
"2019-01-31","121.97","121.55","122.18","121.50","11.84M","0.86%"
"2019-01-30","120.93","120.84","120.98","120.33","10.57M","-0.07%"
"2019-01-29","121.02","120.53","121.04","120.39","5.75M","0.51%"
"2019-01-28","120.41","120.54","120.94","120.41","6.44M","-0.10%"
"2019-01-25","120.53","120.59","120.75","120.32","6.46M","-0.48%"
"2019-01-24","121.11","120.91","121.26","120.71","7.12M","0.66%"
"2019-01-23","120.32","119.88","120.62","119.83","5.78M","-0.04%"
"2019-01-22","120.37","120.31","120.72","120.07","8.88M","0.68%"
"2019-01-18","119.56","119.84","120.12","119.39","14.11M","-0.52%"
"2019-01-17","120.19","120.22","120.53","119.89","8.15M","0.02%"
"2019-01-16","120.16","119.59","120.39","119.51","6.05M","0.10%"
"2019-01-15","120.04","120.56","120.57","119.95","9.00M","-0.37%"
"2019-01-14","120.48","120.90","121.01","120.24","6.73M","-0.37%"
"2019-01-11","120.93","120.83","121.27","120.68","5.79M","0.39%"
"2019-01-10","120.46","121.28","121.41","120.34","8.22M","-0.64%"
"2019-01-09","121.24","121.26","121.43","120.80","9.35M","-0.16%"
"2019-01-08","121.43","121.69","121.94","121.39","7.74M","-0.26%"
"2019-01-07","121.75","122.62","122.65","121.62","8.50M","-0.29%"
"2019-01-04","122.11","122.34","122.56","121.65","12.97M","-1.16%"
"2019-01-03","123.54","122.29","123.86","122.23","21.19M","1.14%"
"2019-01-02","122.15","121.66","122.16","121.34","19.84M","0.53%"
"2018-12-31","121.51","120.65","121.56","120.46","17.41M","0.38%"
"2018-12-28","121.05","120.40","121.05","120.29","9.88M","0.84%"
"2018-12-27","120.04","121.26","121.38","119.98","12.15M","0.02%"
"2018-12-26","120.02","120.99","121.39","119.97","11.70M","-1.07%"
"2018-12-24","121.32","121.13","121.42","120.91","8.38M","0.50%"
"2018-12-21","120.72","121.14","121.21","120.39","9.95M","-0.02%"
"2018-12-20","120.74","122.01","122.03","120.67","18.54M","-0.36%"
"2018-12-19","121.18","120.11","121.66","119.92","23.05M","1.32%"
"2018-12-18","119.60","119.07","119.78","118.94","10.02M","0.36%"
"2018-12-17","119.17","118.59","119.30","118.58","9.73M","0.58%"
"2018-12-14","118.48","118.55","118.77","118.22","8.17M","0.35%"
"2018-12-13","118.07","118.46","118.58","117.98","5.56M","-0.24%"
"2018-12-12","118.35","118.58","118.72","118.24","6.18M","-0.45%"
"2018-12-11","118.88","118.97","119.38","118.61","8.07M","-0.02%"
"2018-12-10","118.90","118.87","119.28","118.44","8.78M","0.41%"
"2018-12-07","118.41","117.81","118.53","117.52","8.61M","0.19%"
"2018-12-06","118.19","118.54","119.20","118.13","15.32M","0.31%"
"2018-12-04","117.82","116.81","118.67","116.62","18.10M","1.67%"
"2018-12-03","115.88","114.68","115.88","114.66","9.76M","0.48%"
"2018-11-30","115.33","115.31","115.42","114.98","9.13M","0.37%"
"2018-11-29","114.90","114.92","115.25","114.59","7.30M","0.39%"
"2018-11-28","114.45","114.85","115.02","114.36","7.81M","-0.49%"
"2018-11-27","115.01","114.81","115.25","114.76","5.97M","0.11%"
"2018-11-26","114.88","114.86","115.06","114.78","6.60M","-0.23%"
"2018-11-23","115.14","115.67","115.76","115.09","3.03M","0.10%"
"2018-11-21","115.02","114.89","115.09","114.54","4.95M","-0.03%"
"2018-11-20","115.06","115.24","115.46","114.93","6.33M","0.03%"
"2018-11-19","115.02","114.41","115.02","114.41","7.03M","0.28%"
"2018-11-16","114.70","114.20","114.81","113.92","9.24M","0.58%"
"2018-11-15","114.04","114.44","114.54","113.68","7.88M","-0.04%"
"2018-11-14","114.09","113.48","114.52","113.30","8.69M","0.06%"
"2018-11-13","114.02","113.71","114.02","113.48","6.53M","-0.06%"
"2018-11-12","114.09","113.95","114.31","113.91","6.84M","0.65%"
"2018-11-09","113.35","112.75","113.50","112.72","6.47M","0.75%"
"2018-11-08","112.51","112.96","112.97","112.41","6.91M","-0.01%"
"2018-11-07","112.52","113.19","113.40","112.41","9.31M","0.13%"
"2018-11-06","112.37","112.60","112.73","112.33","3.16M","-0.06%"
"2018-11-05","112.44","112.48","112.71","112.35","4.76M","0.39%"
"2018-11-02","112.00","113.17","113.26","111.90","11.32M","-1.24%"
"2018-11-01","113.41","112.85","113.56","112.84","6.10M","-0.15%"
"2018-10-31","113.58","113.74","113.96","113.21","8.71M","-0.51%"
"2018-10-30","114.16","114.26","114.54","114.02","9.94M","-0.50%"
"2018-10-29","114.73","114.84","115.02","114.26","7.68M","-0.23%"
"2018-10-26","114.99","114.93","115.32","114.79","18.58M","0.60%"
"2018-10-25","114.30","114.54","114.74","114.23","12.61M","-0.42%"
"2018-10-24","114.78","114.36","114.82","114.24","16.01M","0.75%"
"2018-10-23","113.92","114.76","115.02","113.84","10.33M","0.32%"
"2018-10-22","113.56","113.95","114.08","113.53","3.24M","-0.13%"
"2018-10-19","113.71","113.85","113.95","113.41","10.89M","-0.22%"
"2018-10-18","113.96","113.62","114.39","113.55","5.73M","-0.04%"
"2018-10-17","114.00","114.66","114.78","113.98","5.88M","-0.59%"
"2018-10-16","114.68","114.39","114.72","114.16","4.76M","0.23%"
"2018-10-15","114.42","114.66","114.82","114.29","7.15M","-0.04%"
"2018-10-12","114.47","114.39","115.01","114.28","6.79M","-0.35%"
"2018-10-11","114.87","114.00","115.15","113.79","16.09M","1.22%"
"2018-10-10","113.49","113.14","113.58","112.78","15.29M","-0.27%"
"2018-10-09","113.80","113.14","113.85","113.07","11.53M","1.01%"
"2018-10-08","112.66","112.99","113.11","112.64","5.86M","-0.34%"
"2018-10-05","113.04","113.39","113.72","112.62","18.10M","-0.86%"
"2018-10-04","114.02","114.13","114.39","113.71","16.21M","-0.71%"
"2018-10-03","114.83","116.27","116.36","114.24","20.83M","-1.74%"
"2018-10-02","116.86","116.67","117.13","116.60","8.27M","0.61%"
"2018-10-01","116.15","116.66","116.83","116.12","22.44M","-0.96%"
"2018-09-28","117.27","117.85","117.91","117.22","12.81M","-0.26%"
"2018-09-27","117.58","117.24","117.65","117.10","5.76M","0.07%"
"2018-09-26","117.50","116.93","117.58","116.66","9.51M","0.70%"
"2018-09-25","116.68","116.48","116.74","116.40","6.65M","-0.10%"
"2018-09-24","116.80","116.74","117.27","116.72","5.51M","-0.26%"
"2018-09-21","117.10","116.87","117.28","116.84","6.17M","-0.04%"
"2018-09-20","117.15","116.58","117.30","116.47","8.66M","0.46%"
"2018-09-19","116.61","117.11","117.11","116.19","13.38M","-0.60%"
"2018-09-18","117.31","118.06","118.06","117.16","10.18M","-1.05%"
"2018-09-17","118.55","118.18","118.82","118.12","5.43M","0.00%"
"2018-09-14","118.55","118.41","118.91","118.30","5.58M","-0.48%"
"2018-09-13","119.12","119.34","119.57","118.98","4.83M","0.15%"
"2018-09-12","118.94","119.05","119.17","118.90","3.35M","0.24%"
"2018-09-11","118.66","119.08","119.17","118.60","5.44M","-0.76%"
"2018-09-10","119.57","119.17","119.60","119.17","6.39M","0.37%"
"2018-09-07","119.13","119.33","119.40","118.99","11.21M","-0.85%"
"2018-09-06","120.15","119.76","120.40","119.69","9.57M","0.37%"
"2018-09-05","119.71","119.76","119.90","119.55","9.42M","-0.27%"
"2018-09-04","120.03","119.96","120.09","119.75","18.34M","-0.80%"
"2018-08-31","121.00","121.89","121.92","120.89","9.68M","-0.23%"
"2018-08-30","121.28","121.31","121.46","121.08","5.30M","0.21%"
"2018-08-29","121.02","120.94","121.14","120.61","5.61M","0.13%"
"2018-08-28","120.86","121.00","121.09","120.68","4.93M","-0.60%"
"2018-08-27","121.59","121.78","121.87","121.52","6.41M","-0.57%"
"2018-08-24","122.29","121.62","122.33","121.49","6.09M","0.20%"
"2018-08-23","122.05","122.00","122.13","121.78","5.33M","0.16%"
"2018-08-22","121.86","122.00","122.05","121.58","5.31M","0.40%"
"2018-08-21","121.38","121.37","121.53","121.06","4.70M","-0.34%"
"2018-08-20","121.79","121.64","121.91","121.53","5.60M","0.67%"
"2018-08-17","120.98","121.09","121.39","120.75","3.54M","0.12%"
"2018-08-16","120.83","120.81","120.93","120.28","5.40M","-0.01%"
"2018-08-15","120.84","120.66","121.13","120.57","7.65M","0.58%"
"2018-08-14","120.14","120.54","120.56","120.03","4.25M","-0.22%"
"2018-08-13","120.41","120.25","120.70","120.21","7.92M","-0.21%"
"2018-08-10","120.66","120.37","121.05","120.28","8.46M","0.73%"
"2018-08-09","119.79","119.23","119.83","119.12","7.14M","0.84%"
"2018-08-08","118.79","118.66","119.03","118.61","5.64M","0.10%"
"2018-08-07","118.67","119.03","119.10","118.57","5.35M","-0.52%"
"2018-08-06","119.29","119.54","119.84","119.27","4.20M","0.06%"
"2018-08-03","119.22","118.83","119.29","118.81","6.16M","0.50%"
"2018-08-02","118.63","118.62","118.74","118.30","4.45M","0.14%"
"2018-08-01","118.46","118.28","118.83","118.07","13.31M","-1.04%"
"2018-07-31","119.70","119.79","119.86","119.56","6.80M","0.55%"
"2018-07-30","119.05","118.99","119.41","118.97","7.11M","-0.34%"
"2018-07-27","119.46","119.85","119.87","119.40","4.54M","0.17%"
"2018-07-26","119.26","119.71","119.88","119.16","6.82M","-0.19%"
"2018-07-25","119.49","120.02","120.26","119.26","7.36M","-0.16%"
"2018-07-24","119.68","119.28","119.81","119.14","9.05M","0.34%"
"2018-07-23","119.27","120.38","120.38","119.18","11.57M","-1.23%"
"2018-07-20","120.76","121.58","121.59","120.70","10.47M","-1.23%"
"2018-07-19","122.26","121.80","122.45","121.77","6.17M","0.63%"
"2018-07-18","121.49","122.02","122.04","121.39","6.33M","-0.40%"
"2018-07-17","121.98","122.29","122.39","121.90","3.76M","-0.19%"
"2018-07-16","122.21","122.21","122.28","121.64","5.52M","-0.42%"
"2018-07-13","122.72","122.61","122.87","122.47","4.08M","0.25%"
"2018-07-12","122.41","122.17","122.47","122.14","4.82M","-0.01%"
"2018-07-11","122.42","122.45","122.55","122.09","6.87M","0.39%"
"2018-07-10","121.95","121.87","122.13","121.81","5.76M","-0.01%"
"2018-07-09","121.96","122.07","122.21","121.90","5.95M","-0.64%"
"2018-07-06","122.75","122.75","122.92","122.48","4.68M","0.33%"
"2018-07-05","122.35","122.06","122.53","122.01","3.86M","0.29%"
"2018-07-03","122.00","121.53","122.03","121.53","3.81M","0.54%"
"2018-07-02","121.35","121.74","121.75","121.29","9.66M","-0.30%"
"2018-06-29","121.72","122.17","122.50","121.65","11.16M","-0.34%"
"2018-06-28","122.14","122.13","122.25","121.83","7.11M","0.02%"
"2018-06-27","122.11","121.75","122.18","121.55","8.17M","0.94%"
"2018-06-26","120.97","120.77","121.03","120.66","5.45M","0.14%"
